,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
16447,16447,18,19,1819
16448,16448,18,15,1518
16449,16449,15,19,1519
16450,16450,18,15,1518
16451,16451,19,22,1922
16452,16452,19,15,1519
16453,16453,15,19,1519
16454,16454,19,18,1819
16455,16455,18,15,1518
16456,16456,18,19,1819
16457,16457,19,16,1619
16458,16458,19,22,1922
16459,16459,22,19,1922
16460,16460,16,15,1516
16461,16461,22,19,1922
16462,16462,22,19,1922
16463,16463,15,18,1518
16464,16464,18,15,1518
16465,16465,18,16,1618
16466,16466,18,15,1518
16467,16467,15,18,1518
16468,16468,19,18,1819
16469,16469,22,19,1922
16470,16470,15,18,1518
16471,16471,19,15,1519
16472,16472,15,19,1519
16473,16473,22,15,1522
16474,16474,18,15,1518
16475,16475,19,15,1519
16476,16476,18,19,1819
16477,16477,16,21,1621
16478,16478,19,15,1519
16479,16479,19,18,1819
16480,16480,15,19,1519
16481,16481,18,15,1518
16482,16482,19,15,1519
16483,16483,19,18,1819
16484,16484,19,15,1519
16485,16485,19,18,1819
16486,16486,19,15,1519
16487,16487,15,19,1519
16488,16488,15,18,1518
16489,16489,18,15,1518
16490,16490,15,19,1519
16491,16491,22,15,1522
16492,16492,15,19,1519
16493,16493,19,15,1519
16494,16494,18,15,1518
16495,16495,16,23,1623
16496,16496,19,15,1519
16497,16497,19,15,1519
16498,16498,15,18,1518
16499,16499,22,19,1922
16500,16500,18,16,1618
16501,16501,19,15,1519
16502,16502,15,19,1519
16503,16503,15,19,1519
16504,16504,22,6,622
16505,16505,19,18,1819
16506,16506,19,15,1519
16507,16507,15,19,1519
16508,16508,15,19,1519
16509,16509,19,15,1519
16510,16510,18,19,1819
16511,16511,19,15,1519
16512,16512,19,22,1922
16513,16513,16,19,1619
16514,16514,18,19,1819
16515,16515,15,19,1519
16516,16516,19,22,1922
16517,16517,18,15,1518
16518,16518,15,19,1519
16519,16519,19,22,1922
16520,16520,15,19,1519
16521,16521,19,22,1922
16522,16522,22,6,622
16523,16523,23,16,1623
16524,16524,19,18,1819
16525,16525,15,19,1519
16526,16526,18,15,1518
16527,16527,19,18,1819
16528,16528,19,16,1619
16529,16529,15,22,1522
16530,16530,22,19,1922
16531,16531,19,22,1922
16532,16532,15,19,1519
16533,16533,16,19,1619
16534,16534,22,19,1922
16535,16535,19,15,1519
16536,16536,15,19,1519
16537,16537,22,19,1922
16538,16538,18,19,1819
16539,16539,15,19,1519
16540,16540,15,22,1522
16541,16541,21,16,1621
16542,16542,19,22,1922
16543,16543,19,22,1922
16544,16544,19,18,1819
16545,16545,15,18,1518
16546,16546,19,22,1922
16547,16547,22,19,1922
16548,16548,15,19,1519
16549,16549,19,18,1819
16550,16550,22,19,1922
16551,16551,15,19,1519
16552,16552,22,19,1922
16553,16553,15,18,1518
16554,16554,22,15,1522
16555,16555,15,18,1518
16556,16556,18,19,1819
16557,16557,18,15,1518
16558,16558,15,19,1519
16559,16559,15,19,1519
16560,16560,16,21,1621
16561,16561,15,18,1518
16562,16562,19,15,1519
16563,16563,18,19,1819
16564,16564,22,19,1922
16565,16565,19,18,1819
16566,16566,18,19,1819
16567,16567,22,19,1922
16568,16568,19,18,1819
16569,16569,18,15,1518
16570,16570,19,18,1819
16571,16571,15,19,1519
16572,16572,15,19,1519
16573,16573,19,22,1922
16574,16574,19,18,1819
16575,16575,22,15,1522
16576,16576,15,19,1519
16577,16577,18,19,1819
16578,16578,16,18,1618
16579,16579,22,19,1922
16580,16580,22,15,1522
16581,16581,19,22,1922
16582,16582,22,19,1922
16583,16583,15,18,1518
16584,16584,22,19,1922
16585,16585,15,19,1519
16586,16586,15,19,1519
16587,16587,19,22,1922
16588,16588,18,19,1819
16589,16589,15,22,1522
16590,16590,19,15,1519
16591,16591,18,15,1518
16592,16592,19,22,1922
16593,16593,22,19,1922
16594,16594,18,15,1518
16595,16595,22,19,1922
16596,16596,15,19,1519
16597,16597,18,15,1518
16598,16598,15,19,1519
16599,16599,15,22,1522
16600,16600,15,6,615
16601,16601,22,15,1522
16602,16602,18,15,1518
16603,16603,18,19,1819
16604,16604,18,16,1618
16605,16605,19,15,1519
16606,16606,15,22,1522
16607,16607,18,15,1518
16608,16608,22,19,1922
16609,16609,18,15,1518
16610,16610,19,22,1922
16611,16611,22,19,1922
16612,16612,15,19,1519
16613,16613,19,22,1922
16614,16614,18,19,1819
16615,16615,22,19,1922
16616,16616,22,19,1922
16617,16617,19,15,1519
16618,16618,19,15,1519
16619,16619,18,15,1518
16620,16620,15,18,1518
16621,16621,18,15,1518
16622,16622,22,19,1922
16623,16623,18,15,1518
16624,16624,20,19,1920
16625,16625,16,19,1619
16626,16626,22,19,1922
16627,16627,15,19,1519
16628,16628,18,15,1518
16629,16629,15,19,1519
16630,16630,19,18,1819
16631,16631,16,19,1619
16632,16632,22,15,1522
16633,16633,18,16,1618
16634,16634,19,15,1519
16635,16635,15,19,1519
16636,16636,15,19,1519
16637,16637,22,19,1922
16638,16638,19,15,1519
16639,16639,18,15,1518
16640,16640,19,18,1819
16641,16641,15,19,1519
16642,16642,15,18,1518
16643,16643,22,19,1922
16644,16644,22,19,1922
16645,16645,22,19,1922
16646,16646,18,15,1518
16647,16647,18,19,1819
16648,16648,18,19,1819
16649,16649,18,15,1518
16650,16650,22,19,1922
16651,16651,15,19,1519
16652,16652,22,19,1922
16653,16653,18,15,1518
16654,16654,19,18,1819
16655,16655,15,18,1518
16656,16656,18,15,1518
16657,16657,15,19,1519
16658,16658,19,15,1519
16659,16659,18,15,1518
16660,16660,22,15,1522
16661,16661,19,22,1922
16662,16662,22,19,1922
16663,16663,15,22,1522
16664,16664,22,19,1922
16665,16665,18,19,1819
16666,16666,22,19,1922
16667,16667,15,19,1519
16668,16668,22,19,1922
16669,16669,19,15,1519
16670,16670,15,18,1518
16671,16671,22,19,1922
16672,16672,15,18,1518
16673,16673,15,18,1518
16674,16674,15,18,1518
16675,16675,18,15,1518
16676,16676,16,20,1620
16677,16677,22,15,1522
16678,16678,19,22,1922
16679,16679,18,19,1819
16680,16680,19,22,1922
16681,16681,18,19,1819
16682,16682,18,15,1518
16683,16683,19,15,1519
16684,16684,18,15,1518
16685,16685,16,18,1618
16686,16686,22,19,1922
16687,16687,18,15,1518
16688,16688,15,19,1519
16689,16689,18,19,1819
16690,16690,19,15,1519
16691,16691,15,19,1519
16692,16692,18,19,1819
16693,16693,18,19,1819
16694,16694,22,19,1922
16695,16695,19,15,1519
16696,16696,18,15,1518
16697,16697,16,21,1621
16698,16698,22,19,1922
16699,16699,18,15,1518
16700,16700,15,22,1522
16701,16701,22,19,1922
16702,16702,19,18,1819
16703,16703,18,19,1819
16704,16704,15,19,1519
16705,16705,15,19,1519
16706,16706,19,15,1519
16707,16707,15,19,1519
16708,16708,15,19,1519
16709,16709,18,19,1819
16710,16710,22,19,1922
16711,16711,15,19,1519
16712,16712,18,15,1518
16713,16713,19,22,1922
16714,16714,19,22,1922
16715,16715,15,19,1519
16716,16716,22,19,1922
16717,16717,20,19,1920
16718,16718,15,18,1518
16719,16719,15,19,1519
16720,16720,19,15,1519
16721,16721,18,15,1518
16722,16722,19,15,1519
16723,16723,19,22,1922
16724,16724,18,19,1819
16725,16725,22,19,1922
16726,16726,15,19,1519
16727,16727,19,15,1519
16728,16728,18,19,1819
16729,16729,22,19,1922
16730,16730,18,15,1518
16731,16731,15,19,1519
16732,16732,15,19,1519
16733,16733,19,18,1819
16734,16734,22,19,1922
16735,16735,22,19,1922
16736,16736,15,19,1519
16737,16737,18,15,1518
16738,16738,15,19,1519
16739,16739,19,22,1922
16740,16740,19,22,1922
16741,16741,19,22,1922
16742,16742,19,15,1519
16743,16743,22,19,1922
16744,16744,15,19,1519
16745,16745,15,18,1518
16746,16746,22,19,1922
16747,16747,19,16,1619
16748,16748,16,21,1621
16749,16749,18,15,1518
16750,16750,22,19,1922
16751,16751,19,15,1519
16752,16752,15,19,1519
16753,16753,15,18,1518
16754,16754,21,16,1621
16755,16755,18,19,1819
16756,16756,22,15,1522
16757,16757,18,22,1822
16758,16758,19,22,1922
16759,16759,19,15,1519
16760,16760,19,22,1922
16761,16761,15,19,1519
16762,16762,15,18,1518
16763,16763,18,15,1518
16764,16764,18,19,1819
16765,16765,22,19,1922
16766,16766,15,1,115
16767,16767,18,15,1518
16768,16768,22,15,1522
16769,16769,19,15,1519
16770,16770,22,19,1922
16771,16771,18,19,1819
16772,16772,22,19,1922
16773,16773,19,15,1519
16774,16774,15,18,1518
16775,16775,16,19,1619
16776,16776,18,19,1819
16777,16777,18,19,1819
16778,16778,16,19,1619
16779,16779,19,18,1819
16780,16780,18,19,1819
16781,16781,19,22,1922
16782,16782,19,15,1519
16783,16783,18,15,1518
16784,16784,18,19,1819
16785,16785,18,15,1518
16786,16786,15,18,1518
16787,16787,19,22,1922
16788,16788,15,19,1519
16789,16789,19,18,1819
16790,16790,19,22,1922
16791,16791,18,15,1518
16792,16792,15,19,1519
16793,16793,19,22,1922
16794,16794,19,22,1922
16795,16795,15,19,1519
16796,16796,22,19,1922
16797,16797,15,22,1522
16798,16798,22,19,1922
16799,16799,22,19,1922
16800,16800,19,18,1819
16801,16801,22,19,1922
16802,16802,22,19,1922
16803,16803,19,15,1519
16804,16804,19,15,1519
16805,16805,19,18,1819
16806,16806,18,15,1518
16807,16807,22,19,1922
16808,16808,15,19,1519
16809,16809,15,19,1519
16810,16810,19,15,1519
16811,16811,19,18,1819
16812,16812,22,19,1922
16813,16813,18,15,1518
16814,16814,18,19,1819
16815,16815,22,15,1522
16816,16816,15,16,1516
16817,16817,19,22,1922
16818,16818,15,22,1522
16819,16819,18,15,1518
16820,16820,15,19,1519
16821,16821,22,19,1922
16822,16822,19,15,1519
16823,16823,19,15,1519
16824,16824,22,19,1922
16825,16825,15,19,1519
16826,16826,19,20,1920
16827,16827,15,18,1518
16828,16828,15,19,1519
16829,16829,15,19,1519
16830,16830,18,15,1518
16831,16831,18,15,1518
16832,16832,22,19,1922
16833,16833,15,18,1518
16834,16834,15,19,1519
16835,16835,19,22,1922
16836,16836,19,22,1922
16837,16837,15,19,1519
16838,16838,19,18,1819
16839,16839,15,19,1519
16840,16840,19,18,1819
16841,16841,19,22,1922
16842,16842,15,18,1518
16843,16843,22,19,1922
16844,16844,15,19,1519
16845,16845,18,15,1518
16846,16846,15,22,1522
16847,16847,15,19,1519
16848,16848,15,19,1519
16849,16849,15,19,1519
16850,16850,15,22,1522
16851,16851,19,18,1819
16852,16852,18,15,1518
16853,16853,19,15,1519
16854,16854,18,15,1518
16855,16855,18,19,1819
16856,16856,19,22,1922
16857,16857,15,18,1518
16858,16858,22,19,1922
16859,16859,19,18,1819
16860,16860,15,18,1518
16861,16861,22,15,1522
16862,16862,15,19,1519
16863,16863,22,19,1922
16864,16864,18,15,1518
16865,16865,15,19,1519
16866,16866,22,18,1822
16867,16867,15,18,1518
16868,16868,22,19,1922
16869,16869,19,22,1922
16870,16870,18,19,1819
16871,16871,22,19,1922
16872,16872,15,19,1519
16873,16873,18,15,1518
16874,16874,15,22,1522
16875,16875,18,15,1518
16876,16876,15,19,1519
16877,16877,15,18,1518
16878,16878,19,22,1922
16879,16879,18,15,1518
16880,16880,22,19,1922
16881,16881,18,15,1518
16882,16882,22,19,1922
16883,16883,15,19,1519
16884,16884,18,15,1518
16885,16885,19,15,1519
16886,16886,19,18,1819
16887,16887,15,18,1518
16888,16888,15,18,1518
16889,16889,18,15,1518
16890,16890,15,22,1522
16891,16891,19,18,1819
16892,16892,15,22,1522
16893,16893,15,19,1519
16894,16894,22,19,1922
16895,16895,22,19,1922
16896,16896,18,19,1819
16897,16897,22,15,1522
16898,16898,19,18,1819
16899,16899,22,19,1922
16900,16900,19,15,1519
16901,16901,16,21,1621
16902,16902,18,15,1518
16903,16903,15,19,1519
16904,16904,19,22,1922
16905,16905,22,6,622
16906,16906,18,19,1819
16907,16907,18,15,1518
16908,16908,18,15,1518
16909,16909,18,15,1518
16910,16910,15,19,1519
16911,16911,22,6,622
16912,16912,22,19,1922
16913,16913,15,19,1519
16914,16914,22,19,1922
16915,16915,18,15,1518
16916,16916,19,15,1519
16917,16917,18,19,1819
16918,16918,16,21,1621
16919,16919,19,22,1922
16920,16920,15,19,1519
16921,16921,22,19,1922
16922,16922,19,15,1519
16923,16923,15,19,1519
16924,16924,19,15,1519
16925,16925,19,22,1922
16926,16926,18,19,1819
16927,16927,15,19,1519
16928,16928,18,15,1518
16929,16929,15,19,1519
16930,16930,15,19,1519
16931,16931,15,19,1519
16932,16932,15,18,1518
16933,16933,19,15,1519
16934,16934,18,15,1518
16935,16935,19,15,1519
16936,16936,18,19,1819
16937,16937,19,18,1819
16938,16938,15,19,1519
16939,16939,15,19,1519
16940,16940,18,19,1819
16941,16941,22,19,1922
16942,16942,18,19,1819
16943,16943,19,18,1819
16944,16944,18,15,1518
16945,16945,19,18,1819
16946,16946,15,19,1519
16947,16947,16,23,1623
16948,16948,22,15,1522
16949,16949,19,18,1819
16950,16950,18,15,1518
16951,16951,19,15,1519
16952,16952,19,18,1819
16953,16953,19,15,1519
16954,16954,15,19,1519
16955,16955,22,19,1922
16956,16956,19,22,1922
16957,16957,22,19,1922
16958,16958,19,22,1922
16959,16959,15,19,1519
16960,16960,19,15,1519
16961,16961,22,6,622
16962,16962,15,22,1522
16963,16963,18,22,1822
16964,16964,16,18,1618
16965,16965,19,18,1819
16966,16966,15,19,1519
16967,16967,18,16,1618
16968,16968,18,15,1518
16969,16969,15,19,1519
16970,16970,15,19,1519
16971,16971,15,19,1519
16972,16972,15,19,1519
16973,16973,19,18,1819
16974,16974,19,22,1922
16975,16975,18,19,1819
16976,16976,19,22,1922
16977,16977,15,19,1519
16978,16978,22,19,1922
16979,16979,18,15,1518
16980,16980,22,19,1922
16981,16981,19,15,1519
16982,16982,22,19,1922
16983,16983,15,18,1518
16984,16984,19,15,1519
16985,16985,19,15,1519
16986,16986,15,19,1519
16987,16987,15,19,1519
16988,16988,15,18,1518
16989,16989,22,20,2022
16990,16990,22,19,1922
16991,16991,18,19,1819
16992,16992,19,15,1519
16993,16993,19,15,1519
16994,16994,19,15,1519
16995,16995,15,19,1519
16996,16996,19,18,1819
16997,16997,19,15,1519
16998,16998,22,19,1922
16999,16999,19,15,1519
17000,17000,15,19,1519
17001,17001,19,15,1519
17002,17002,18,15,1518
17003,17003,22,19,1922
17004,17004,19,15,1519
17005,17005,15,19,1519
17006,17006,18,15,1518
17007,17007,22,19,1922
17008,17008,22,19,1922
17009,17009,18,15,1518
17010,17010,22,19,1922
17011,17011,15,19,1519
17012,17012,19,22,1922
17013,17013,15,19,1519
17014,17014,19,15,1519
17015,17015,22,19,1922
17016,17016,15,19,1519
17017,17017,22,19,1922
17018,17018,19,15,1519
17019,17019,21,20,2021
17020,17020,15,22,1522
17021,17021,15,19,1519
17022,17022,15,18,1518
17023,17023,18,15,1518
17024,17024,22,6,622
17025,17025,21,20,2021
17026,17026,21,20,2021
17027,17027,18,15,1518
17028,17028,22,15,1522
17029,17029,15,18,1518
17030,17030,15,18,1518
17031,17031,19,15,1519
17032,17032,22,6,622
17033,17033,22,6,622
17034,17034,22,19,1922
17035,17035,22,19,1922
17036,17036,15,22,1522
17037,17037,22,6,622
17038,17038,22,15,1522
17039,17039,18,19,1819
17040,17040,15,19,1519
17041,17041,19,18,1819
17042,17042,18,19,1819
17043,17043,22,19,1922
17044,17044,19,15,1519
17045,17045,22,19,1922
17046,17046,19,18,1819
17047,17047,22,6,622
17048,17048,18,16,1618
17049,17049,22,19,1922
17050,17050,22,19,1922
17051,17051,18,15,1518
17052,17052,19,15,1519
17053,17053,19,15,1519
17054,17054,19,18,1819
17055,17055,15,19,1519
17056,17056,18,19,1819
17057,17057,19,18,1819
17058,17058,15,19,1519
17059,17059,19,18,1819
17060,17060,22,15,1522
17061,17061,22,18,1822
17062,17062,15,18,1518
17063,17063,22,19,1922
17064,17064,15,19,1519
17065,17065,15,18,1518
17066,17066,18,15,1518
17067,17067,18,15,1518
17068,17068,19,15,1519
17069,17069,18,15,1518
17070,17070,19,22,1922
17071,17071,18,15,1518
17072,17072,19,22,1922
17073,17073,19,15,1519
17074,17074,18,19,1819
17075,17075,15,18,1518
17076,17076,15,18,1518
17077,17077,18,16,1618
17078,17078,15,19,1519
17079,17079,15,18,1518
17080,17080,18,15,1518
17081,17081,19,18,1819
17082,17082,15,19,1519
17083,17083,19,15,1519
17084,17084,15,18,1518
17085,17085,18,15,1518
17086,17086,22,19,1922
17087,17087,22,19,1922
17088,17088,15,19,1519
17089,17089,18,15,1518
17090,17090,19,15,1519
17091,17091,18,15,1518
17092,17092,15,19,1519
17093,17093,19,22,1922
17094,17094,22,15,1522
17095,17095,19,15,1519
17096,17096,22,15,1522
17097,17097,19,18,1819
17098,17098,15,19,1519
17099,17099,18,15,1518
17100,17100,19,15,1519
17101,17101,15,19,1519
17102,17102,19,22,1922
17103,17103,18,15,1518
17104,17104,19,15,1519
17105,17105,16,18,1618
17106,17106,18,15,1518
17107,17107,19,15,1519
17108,17108,15,19,1519
17109,17109,15,18,1518
17110,17110,19,22,1922
17111,17111,19,15,1519
17112,17112,15,19,1519
17113,17113,15,18,1518
17114,17114,15,22,1522
17115,17115,18,19,1819
17116,17116,19,22,1922
17117,17117,15,22,1522
17118,17118,18,15,1518
17119,17119,15,18,1518
17120,17120,22,19,1922
17121,17121,19,18,1819
17122,17122,22,19,1922
17123,17123,18,15,1518
17124,17124,19,15,1519
17125,17125,15,19,1519
17126,17126,15,18,1518
17127,17127,18,19,1819
17128,17128,18,15,1518
17129,17129,22,19,1922
17130,17130,19,22,1922
17131,17131,15,19,1519
17132,17132,22,6,622
17133,17133,15,18,1518
17134,17134,15,18,1518
17135,17135,15,19,1519
17136,17136,19,15,1519
17137,17137,15,19,1519
17138,17138,15,19,1519
17139,17139,22,19,1922
17140,17140,19,15,1519
17141,17141,15,19,1519
17142,17142,22,19,1922
17143,17143,18,19,1819
17144,17144,19,18,1819
17145,17145,15,19,1519
17146,17146,22,19,1922
17147,17147,19,15,1519
17148,17148,18,15,1518
17149,17149,18,15,1518
17150,17150,19,22,1922
17151,17151,19,18,1819
17152,17152,22,19,1922
17153,17153,18,15,1518
17154,17154,19,18,1819
17155,17155,18,16,1618
17156,17156,22,6,622
17157,17157,15,22,1522
17158,17158,15,19,1519
17159,17159,18,15,1518
17160,17160,15,18,1518
17161,17161,18,19,1819
17162,17162,18,19,1819
17163,17163,22,15,1522
17164,17164,22,19,1922
17165,17165,19,18,1819
17166,17166,18,15,1518
17167,17167,18,15,1518
17168,17168,22,19,1922
17169,17169,22,15,1522
17170,17170,15,19,1519
17171,17171,18,19,1819
17172,17172,15,18,1518
17173,17173,18,15,1518
17174,17174,18,15,1518
17175,17175,19,22,1922
17176,17176,18,16,1618
17177,17177,15,18,1518
17178,17178,16,15,1516
17179,17179,22,15,1522
17180,17180,19,22,1922
17181,17181,22,19,1922
17182,17182,19,22,1922
17183,17183,19,15,1519
17184,17184,19,16,1619
17185,17185,18,15,1518
17186,17186,15,19,1519
17187,17187,16,19,1619
17188,17188,15,18,1518
17189,17189,22,15,1522
17190,17190,18,19,1819
17191,17191,22,19,1922
17192,17192,22,19,1922
17193,17193,16,19,1619
17194,17194,20,22,2022
17195,17195,18,19,1819
17196,17196,18,19,1819
17197,17197,18,15,1518
17198,17198,22,19,1922
17199,17199,19,22,1922
17200,17200,15,19,1519
17201,17201,15,19,1519
17202,17202,22,19,1922
17203,17203,15,19,1519
17204,17204,22,19,1922
17205,17205,19,16,1619
17206,17206,19,15,1519
17207,17207,19,15,1519
17208,17208,19,15,1519
17209,17209,19,22,1922
17210,17210,18,15,1518
17211,17211,22,18,1822
17212,17212,18,19,1819
17213,17213,19,22,1922
17214,17214,15,19,1519
17215,17215,18,19,1819
17216,17216,15,19,1519
17217,17217,19,18,1819
17218,17218,22,19,1922
17219,17219,19,22,1922
17220,17220,19,15,1519
17221,17221,18,19,1819
17222,17222,19,15,1519
17223,17223,19,15,1519
17224,17224,22,19,1922
17225,17225,15,18,1518
17226,17226,18,15,1518
17227,17227,22,19,1922
17228,17228,19,22,1922
17229,17229,15,19,1519
17230,17230,22,19,1922
17231,17231,15,18,1518
17232,17232,19,22,1922
17233,17233,15,19,1519
17234,17234,15,19,1519
17235,17235,22,19,1922
17236,17236,15,18,1518
17237,17237,18,19,1819
17238,17238,22,19,1922
17239,17239,15,18,1518
17240,17240,22,19,1922
17241,17241,22,19,1922
17242,17242,18,19,1819
17243,17243,18,15,1518
17244,17244,19,15,1519
17245,17245,22,15,1522
17246,17246,18,19,1819
17247,17247,18,15,1518
17248,17248,16,19,1619
17249,17249,15,22,1522
17250,17250,15,19,1519
17251,17251,15,19,1519
17252,17252,19,18,1819
17253,17253,15,19,1519
17254,17254,15,19,1519
17255,17255,19,16,1619
17256,17256,22,19,1922
17257,17257,22,19,1922
17258,17258,19,15,1519
17259,17259,15,6,615
17260,17260,19,22,1922
17261,17261,22,19,1922
17262,17262,18,15,1518
17263,17263,15,18,1518
17264,17264,22,19,1922
17265,17265,19,22,1922
17266,17266,18,16,1618
17267,17267,19,18,1819
17268,17268,15,22,1522
17269,17269,19,15,1519
17270,17270,22,15,1522
17271,17271,19,15,1519
17272,17272,15,19,1519
17273,17273,21,16,1621
17274,17274,18,15,1518
17275,17275,18,19,1819
17276,17276,15,18,1518
17277,17277,19,18,1819
17278,17278,19,22,1922
17279,17279,22,15,1522
17280,17280,19,22,1922
17281,17281,19,22,1922
17282,17282,18,22,1822
17283,17283,18,15,1518
17284,17284,15,19,1519
17285,17285,15,19,1519
17286,17286,15,18,1518
17287,17287,15,19,1519
17288,17288,18,15,1518
17289,17289,19,18,1819
17290,17290,22,19,1922
17291,17291,19,22,1922
17292,17292,18,19,1819
17293,17293,15,19,1519
17294,17294,22,19,1922
17295,17295,18,15,1518
17296,17296,22,15,1522
17297,17297,19,18,1819
17298,17298,19,22,1922
17299,17299,22,19,1922
17300,17300,22,19,1922
17301,17301,19,20,1920
17302,17302,15,22,1522
17303,17303,19,18,1819
17304,17304,19,18,1819
17305,17305,19,15,1519
17306,17306,18,15,1518
17307,17307,18,19,1819
17308,17308,18,22,1822
17309,17309,15,18,1518
17310,17310,15,19,1519
17311,17311,19,15,1519
17312,17312,15,19,1519
17313,17313,19,22,1922
17314,17314,18,15,1518
17315,17315,18,16,1618
17316,17316,19,22,1922
17317,17317,18,19,1819
17318,17318,22,19,1922
17319,17319,18,15,1518
17320,17320,22,19,1922
17321,17321,15,19,1519
17322,17322,15,19,1519
17323,17323,15,16,1516
17324,17324,22,19,1922
17325,17325,22,15,1522
17326,17326,19,15,1519
17327,17327,18,19,1819
17328,17328,19,22,1922
17329,17329,18,15,1518
17330,17330,18,15,1518
17331,17331,15,19,1519
17332,17332,19,22,1922
17333,17333,19,22,1922
17334,17334,19,15,1519
17335,17335,15,16,1516
17336,17336,18,15,1518
17337,17337,19,15,1519
17338,17338,15,18,1518
17339,17339,18,15,1518
17340,17340,18,15,1518
17341,17341,19,15,1519
17342,17342,15,22,1522
17343,17343,15,19,1519
17344,17344,15,18,1518
17345,17345,18,15,1518
17346,17346,15,18,1518
17347,17347,19,22,1922
17348,17348,15,18,1518
17349,17349,22,15,1522
17350,17350,22,19,1922
17351,17351,15,18,1518
17352,17352,18,19,1819
17353,17353,15,19,1519
17354,17354,18,19,1819
17355,17355,19,18,1819
17356,17356,18,19,1819
17357,17357,15,19,1519
17358,17358,0,29,029
17359,17359,18,22,1822
17360,17360,15,19,1519
17361,17361,19,18,1819
17362,17362,15,19,1519
17363,17363,15,18,1518
17364,17364,19,22,1922
17365,17365,18,16,1618
17366,17366,18,15,1518
17367,17367,15,19,1519
17368,17368,19,22,1922
17369,17369,18,15,1518
17370,17370,19,15,1519
17371,17371,15,0,015
17372,17372,19,15,1519
17373,17373,22,19,1922
17374,17374,15,18,1518
17375,17375,18,15,1518
17376,17376,15,19,1519
17377,17377,15,19,1519
17378,17378,22,19,1922
17379,17379,15,19,1519
17380,17380,22,19,1922
17381,17381,19,15,1519
17382,17382,19,22,1922
17383,17383,15,19,1519
17384,17384,15,18,1518
17385,17385,18,15,1518
17386,17386,22,19,1922
17387,17387,22,19,1922
17388,17388,18,15,1518
17389,17389,22,19,1922
17390,17390,18,15,1518
17391,17391,19,15,1519
17392,17392,22,19,1922
17393,17393,22,19,1922
17394,17394,22,19,1922
17395,17395,18,15,1518
17396,17396,15,19,1519
17397,17397,15,19,1519
17398,17398,19,22,1922
17399,17399,16,21,1621
17400,17400,15,18,1518
17401,17401,22,19,1922
17402,17402,19,22,1922
17403,17403,15,18,1518
17404,17404,18,15,1518
17405,17405,18,19,1819
17406,17406,19,18,1819
17407,17407,22,17,1722
17408,17408,15,19,1519
17409,17409,22,19,1922
17410,17410,18,15,1518
17411,17411,15,19,1519
17412,17412,19,22,1922
17413,17413,15,19,1519
17414,17414,19,15,1519
17415,17415,20,22,2022
17416,17416,18,15,1518
17417,17417,18,15,1518
17418,17418,16,21,1621
17419,17419,19,15,1519
17420,17420,18,19,1819
17421,17421,18,15,1518
17422,17422,15,19,1519
17423,17423,19,15,1519
17424,17424,18,15,1518
17425,17425,19,22,1922
17426,17426,22,19,1922
17427,17427,19,15,1519
17428,17428,15,18,1518
17429,17429,18,15,1518
17430,17430,15,19,1519
17431,17431,15,18,1518
17432,17432,15,16,1516
17433,17433,22,19,1922
17434,17434,22,19,1922
17435,17435,19,15,1519
17436,17436,15,19,1519
17437,17437,15,18,1518
17438,17438,18,19,1819
17439,17439,16,21,1621
17440,17440,16,18,1618
17441,17441,18,16,1618
17442,17442,22,19,1922
17443,17443,15,22,1522
17444,17444,18,19,1819
17445,17445,19,22,1922
17446,17446,18,19,1819
17447,17447,19,22,1922
17448,17448,19,18,1819
17449,17449,15,4,415
17450,17450,15,19,1519
17451,17451,19,18,1819
17452,17452,19,15,1519
17453,17453,19,22,1922
17454,17454,19,15,1519
17455,17455,19,22,1922
17456,17456,19,15,1519
17457,17457,22,15,1522
17458,17458,15,19,1519
17459,17459,15,22,1522
17460,17460,19,18,1819
17461,17461,18,15,1518
17462,17462,22,19,1922
17463,17463,15,18,1518
17464,17464,15,18,1518
17465,17465,15,19,1519
17466,17466,15,19,1519
17467,17467,15,19,1519
17468,17468,22,15,1522
17469,17469,19,22,1922
17470,17470,19,15,1519
17471,17471,22,19,1922
17472,17472,18,15,1518
17473,17473,15,19,1519
17474,17474,21,16,1621
17475,17475,15,0,015
17476,17476,22,19,1922
17477,17477,15,19,1519
17478,17478,15,19,1519
17479,17479,15,19,1519
17480,17480,18,15,1518
17481,17481,19,22,1922
17482,17482,15,18,1518
17483,17483,18,16,1618
17484,17484,18,15,1518
17485,17485,18,22,1822
17486,17486,18,19,1819
17487,17487,18,19,1819
17488,17488,22,15,1522
17489,17489,22,19,1922
17490,17490,18,19,1819
17491,17491,19,15,1519
17492,17492,19,15,1519
17493,17493,20,21,2021
17494,17494,15,16,1516
17495,17495,22,19,1922
17496,17496,16,21,1621
17497,17497,15,19,1519
17498,17498,18,19,1819
17499,17499,21,23,2123
17500,17500,22,19,1922
17501,17501,15,19,1519
17502,17502,15,19,1519
17503,17503,18,15,1518
17504,17504,15,18,1518
17505,17505,18,15,1518
17506,17506,19,22,1922
17507,17507,22,15,1522
17508,17508,18,16,1618
17509,17509,15,19,1519
17510,17510,19,18,1819
17511,17511,15,4,415
17512,17512,19,15,1519
17513,17513,22,19,1922
17514,17514,15,18,1518
17515,17515,15,19,1519
17516,17516,15,19,1519
17517,17517,15,18,1518
17518,17518,18,19,1819
17519,17519,19,18,1819
17520,17520,19,22,1922
17521,17521,15,19,1519
17522,17522,15,19,1519
