,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
3373,3373,18,15,1518
3374,3374,18,15,1518
3375,3375,22,31,2231
3376,3376,18,15,1518
3377,3377,18,27,1827
3378,3378,22,54,2254
3379,3379,18,15,1518
3380,3380,22,31,2231
3381,3381,22,31,2231
3382,3382,18,27,1827
3383,3383,22,31,2231
3384,3384,22,19,1922
3385,3385,22,39,2239
3386,3386,22,18,1822
3387,3387,22,19,1922
3388,3388,22,18,1822
3389,3389,22,31,2231
3390,3390,22,54,2254
3391,3391,18,15,1518
3392,3392,22,19,1922
3393,3393,18,15,1518
3394,3394,22,54,2254
3395,3395,18,15,1518
3396,3396,22,19,1922
3397,3397,22,31,2231
3398,3398,22,31,2231
3399,3399,18,15,1518
3400,3400,22,31,2231
3401,3401,22,54,2254
3402,3402,22,39,2239
3403,3403,22,54,2254
3404,3404,18,22,1822
3405,3405,22,31,2231
3406,3406,22,31,2231
3407,3407,22,31,2231
3408,3408,22,54,2254
3409,3409,18,15,1518
3410,3410,22,15,1522
3411,3411,18,15,1518
3412,3412,22,39,2239
3413,3413,22,19,1922
3414,3414,22,39,2239
3415,3415,18,19,1819
3416,3416,22,31,2231
3417,3417,22,19,1922
3418,3418,15,18,1518
3419,3419,22,15,1522
3420,3420,15,19,1519
3421,3421,22,19,1922
3422,3422,22,31,2231
3423,3423,18,15,1518
3424,3424,22,54,2254
3425,3425,22,31,2231
3426,3426,22,54,2254
3427,3427,18,15,1518
3428,3428,15,18,1518
3429,3429,22,19,1922
3430,3430,22,39,2239
3431,3431,22,19,1922
3432,3432,22,19,1922
3433,3433,22,19,1922
3434,3434,22,31,2231
3435,3435,15,19,1519
3436,3436,22,31,2231
3437,3437,18,15,1518
3438,3438,22,31,2231
3439,3439,22,31,2231
3440,3440,18,27,1827
3441,3441,18,27,1827
3442,3442,18,27,1827
3443,3443,22,31,2231
3444,3444,19,15,1519
3445,3445,15,18,1518
3446,3446,22,31,2231
3447,3447,22,20,2022
3448,3448,22,31,2231
3449,3449,22,20,2022
3450,3450,22,20,2022
3451,3451,15,19,1519
3452,3452,22,19,1922
3453,3453,22,19,1922
3454,3454,22,31,2231
3455,3455,22,31,2231
3456,3456,22,31,2231
3457,3457,22,54,2254
3458,3458,22,54,2254
3459,3459,22,19,1922
3460,3460,22,31,2231
3461,3461,22,19,1922
3462,3462,22,19,1922
3463,3463,15,18,1518
3464,3464,22,31,2231
3465,3465,22,54,2254
3466,3466,22,31,2231
3467,3467,18,15,1518
3468,3468,18,15,1518
3469,3469,15,18,1518
3470,3470,18,15,1518
3471,3471,22,31,2231
3472,3472,18,15,1518
3473,3473,22,54,2254
3474,3474,22,19,1922
3475,3475,22,19,1922
3476,3476,18,27,1827
3477,3477,22,15,1522
3478,3478,22,31,2231
3479,3479,22,31,2231
3480,3480,22,19,1922
3481,3481,22,19,1922
3482,3482,15,19,1519
3483,3483,18,27,1827
3484,3484,15,18,1518
3485,3485,22,54,2254
3486,3486,22,31,2231
3487,3487,22,54,2254
3488,3488,18,19,1819
3489,3489,22,31,2231
3490,3490,22,31,2231
3491,3491,22,31,2231
3492,3492,18,15,1518
3493,3493,15,18,1518
3494,3494,18,15,1518
3495,3495,22,19,1922
3496,3496,22,54,2254
3497,3497,22,19,1922
3498,3498,22,31,2231
3499,3499,22,31,2231
3500,3500,22,39,2239
3501,3501,18,15,1518
3502,3502,22,39,2239
3503,3503,22,54,2254
3504,3504,18,15,1518
3505,3505,22,15,1522
3506,3506,18,15,1518
3507,3507,22,54,2254
3508,3508,22,19,1922
3509,3509,18,15,1518
3510,3510,22,54,2254
3511,3511,22,19,1922
3512,3512,22,31,2231
3513,3513,18,15,1518
3514,3514,22,19,1922
3515,3515,22,19,1922
3516,3516,22,31,2231
3517,3517,22,54,2254
3518,3518,22,31,2231
3519,3519,22,31,2231
3520,3520,22,31,2231
3521,3521,18,15,1518
3522,3522,22,19,1922
3523,3523,22,31,2231
3524,3524,18,15,1518
3525,3525,18,15,1518
3526,3526,22,39,2239
3527,3527,22,31,2231
3528,3528,22,19,1922
3529,3529,22,31,2231
3530,3530,18,15,1518
3531,3531,22,31,2231
3532,3532,22,31,2231
3533,3533,22,54,2254
3534,3534,22,54,2254
3535,3535,22,39,2239
3536,3536,15,18,1518
3537,3537,18,15,1518
3538,3538,22,54,2254
3539,3539,15,18,1518
3540,3540,19,15,1519
3541,3541,18,15,1518
3542,3542,18,15,1518
3543,3543,22,54,2254
3544,3544,22,39,2239
3545,3545,18,15,1518
3546,3546,18,19,1819
3547,3547,22,31,2231
3548,3548,22,31,2231
3549,3549,22,31,2231
3550,3550,22,31,2231
3551,3551,22,31,2231
3552,3552,18,27,1827
3553,3553,15,18,1518
3554,3554,22,31,2231
3555,3555,22,54,2254
3556,3556,15,18,1518
3557,3557,18,15,1518
3558,3558,18,15,1518
3559,3559,18,15,1518
3560,3560,22,31,2231
3561,3561,18,15,1518
3562,3562,15,19,1519
3563,3563,18,15,1518
3564,3564,22,54,2254
3565,3565,22,19,1922
3566,3566,22,19,1922
3567,3567,22,20,2022
3568,3568,22,31,2231
3569,3569,22,19,1922
3570,3570,22,20,2022
3571,3571,22,39,2239
3572,3572,18,15,1518
3573,3573,22,31,2231
3574,3574,22,31,2231
3575,3575,22,31,2231
3576,3576,22,31,2231
3577,3577,22,31,2231
3578,3578,22,19,1922
3579,3579,22,31,2231
3580,3580,22,31,2231
3581,3581,22,31,2231
3582,3582,22,19,1922
3583,3583,18,15,1518
3584,3584,22,31,2231
3585,3585,22,31,2231
3586,3586,18,15,1518
3587,3587,15,18,1518
3588,3588,22,19,1922
3589,3589,22,19,1922
3590,3590,18,15,1518
3591,3591,22,20,2022
3592,3592,22,39,2239
3593,3593,22,39,2239
3594,3594,22,31,2231
3595,3595,22,54,2254
3596,3596,22,39,2239
3597,3597,22,54,2254
3598,3598,22,31,2231
3599,3599,18,15,1518
3600,3600,22,54,2254
3601,3601,22,19,1922
3602,3602,22,31,2231
3603,3603,22,31,2231
3604,3604,22,19,1922
3605,3605,22,20,2022
3606,3606,22,39,2239
3607,3607,22,19,1922
3608,3608,22,54,2254
3609,3609,22,31,2231
3610,3610,22,18,1822
3611,3611,22,20,2022
3612,3612,22,31,2231
3613,3613,18,22,1822
3614,3614,22,31,2231
3615,3615,22,54,2254
3616,3616,18,15,1518
3617,3617,22,54,2254
3618,3618,22,19,1922
3619,3619,15,19,1519
3620,3620,22,31,2231
3621,3621,22,31,2231
3622,3622,18,15,1518
3623,3623,22,31,2231
3624,3624,22,31,2231
3625,3625,18,19,1819
3626,3626,22,39,2239
3627,3627,22,39,2239
3628,3628,22,31,2231
3629,3629,22,31,2231
3630,3630,22,31,2231
3631,3631,22,54,2254
3632,3632,22,54,2254
3633,3633,22,39,2239
3634,3634,22,31,2231
3635,3635,22,54,2254
3636,3636,22,31,2231
3637,3637,18,19,1819
3638,3638,18,15,1518
3639,3639,22,31,2231
3640,3640,22,31,2231
3641,3641,15,18,1518
3642,3642,15,18,1518
3643,3643,15,18,1518
3644,3644,22,18,1822
3645,3645,22,54,2254
3646,3646,18,19,1819
3647,3647,22,31,2231
3648,3648,15,19,1519
3649,3649,22,31,2231
3650,3650,18,27,1827
3651,3651,22,54,2254
3652,3652,18,22,1822
3653,3653,22,54,2254
3654,3654,18,27,1827
3655,3655,18,15,1518
3656,3656,22,31,2231
3657,3657,22,19,1922
3658,3658,22,31,2231
3659,3659,22,31,2231
3660,3660,22,31,2231
3661,3661,22,31,2231
3662,3662,22,31,2231
3663,3663,22,19,1922
3664,3664,22,31,2231
3665,3665,18,15,1518
3666,3666,22,54,2254
3667,3667,22,54,2254
3668,3668,15,27,1527
3669,3669,22,39,2239
3670,3670,22,54,2254
3671,3671,22,31,2231
3672,3672,22,54,2254
3673,3673,22,31,2231
3674,3674,22,19,1922
3675,3675,22,31,2231
3676,3676,22,31,2231
3677,3677,22,54,2254
3678,3678,22,31,2231
3679,3679,22,19,1922
3680,3680,22,31,2231
3681,3681,22,31,2231
3682,3682,22,20,2022
3683,3683,22,19,1922
3684,3684,22,31,2231
3685,3685,18,19,1819
3686,3686,22,39,2239
3687,3687,22,31,2231
3688,3688,22,31,2231
3689,3689,22,31,2231
3690,3690,22,31,2231
3691,3691,22,31,2231
3692,3692,22,31,2231
3693,3693,22,19,1922
3694,3694,22,54,2254
3695,3695,18,15,1518
3696,3696,22,19,1922
3697,3697,22,54,2254
3698,3698,22,31,2231
3699,3699,22,39,2239
3700,3700,22,54,2254
3701,3701,22,31,2231
3702,3702,22,31,2231
3703,3703,22,31,2231
3704,3704,22,19,1922
3705,3705,22,31,2231
3706,3706,22,31,2231
3707,3707,18,15,1518
3708,3708,22,19,1922
3709,3709,22,31,2231
3710,3710,22,19,1922
3711,3711,22,31,2231
3712,3712,22,54,2254
3713,3713,22,54,2254
3714,3714,22,31,2231
3715,3715,18,27,1827
3716,3716,22,31,2231
3717,3717,22,31,2231
3718,3718,18,15,1518
3719,3719,22,54,2254
3720,3720,15,19,1519
3721,3721,22,39,2239
3722,3722,22,31,2231
3723,3723,22,39,2239
3724,3724,18,22,1822
3725,3725,18,45,1845
3726,3726,18,15,1518
3727,3727,22,39,2239
3728,3728,22,31,2231
3729,3729,18,27,1827
3730,3730,22,31,2231
3731,3731,15,18,1518
3732,3732,22,31,2231
3733,3733,18,15,1518
3734,3734,22,18,1822
3735,3735,15,18,1518
3736,3736,22,39,2239
3737,3737,22,31,2231
3738,3738,18,15,1518
3739,3739,22,19,1922
3740,3740,22,54,2254
3741,3741,22,31,2231
3742,3742,22,31,2231
3743,3743,22,31,2231
3744,3744,22,31,2231
3745,3745,22,31,2231
3746,3746,18,15,1518
3747,3747,22,19,1922
3748,3748,22,54,2254
3749,3749,22,31,2231
3750,3750,22,19,1922
3751,3751,18,15,1518
3752,3752,18,27,1827
3753,3753,18,19,1819
3754,3754,22,31,2231
3755,3755,22,54,2254
3756,3756,22,31,2231
3757,3757,22,19,1922
3758,3758,22,19,1922
3759,3759,18,15,1518
3760,3760,22,31,2231
3761,3761,15,18,1518
3762,3762,18,19,1819
3763,3763,18,15,1518
3764,3764,22,20,2022
3765,3765,22,18,1822
3766,3766,18,27,1827
3767,3767,18,15,1518
3768,3768,22,19,1922
3769,3769,22,31,2231
3770,3770,22,54,2254
3771,3771,22,39,2239
3772,3772,18,15,1518
3773,3773,22,39,2239
3774,3774,22,19,1922
3775,3775,22,31,2231
3776,3776,22,31,2231
3777,3777,22,31,2231
3778,3778,22,31,2231
3779,3779,19,15,1519
3780,3780,22,19,1922
3781,3781,22,18,1822
3782,3782,22,54,2254
3783,3783,22,31,2231
3784,3784,22,31,2231
3785,3785,15,19,1519
3786,3786,18,19,1819
3787,3787,22,15,1522
3788,3788,22,31,2231
3789,3789,18,15,1518
3790,3790,15,19,1519
3791,3791,22,31,2231
3792,3792,18,19,1819
3793,3793,22,31,2231
3794,3794,22,19,1922
3795,3795,22,31,2231
3796,3796,22,19,1922
3797,3797,15,18,1518
3798,3798,22,31,2231
3799,3799,22,31,2231
3800,3800,22,39,2239
3801,3801,22,19,1922
3802,3802,22,31,2231
3803,3803,22,19,1922
3804,3804,18,15,1518
3805,3805,22,39,2239
3806,3806,22,54,2254
3807,3807,22,39,2239
3808,3808,22,31,2231
3809,3809,18,15,1518
3810,3810,15,6,615
3811,3811,22,54,2254
3812,3812,22,31,2231
3813,3813,22,31,2231
3814,3814,18,15,1518
3815,3815,22,19,1922
3816,3816,18,15,1518
3817,3817,22,31,2231
3818,3818,22,31,2231
3819,3819,18,15,1518
3820,3820,22,31,2231
3821,3821,22,31,2231
3822,3822,22,31,2231
3823,3823,22,20,2022
3824,3824,22,19,1922
3825,3825,18,15,1518
3826,3826,22,31,2231
3827,3827,22,54,2254
3828,3828,22,19,1922
3829,3829,22,31,2231
3830,3830,22,19,1922
3831,3831,18,15,1518
3832,3832,22,39,2239
3833,3833,22,31,2231
3834,3834,22,15,1522
3835,3835,18,27,1827
3836,3836,22,31,2231
3837,3837,22,39,2239
3838,3838,22,54,2254
3839,3839,22,39,2239
3840,3840,22,39,2239
3841,3841,15,18,1518
3842,3842,22,18,1822
3843,3843,22,19,1922
3844,3844,22,39,2239
3845,3845,22,54,2254
3846,3846,18,15,1518
3847,3847,22,19,1922
3848,3848,22,31,2231
3849,3849,22,19,1922
3850,3850,22,31,2231
3851,3851,22,19,1922
3852,3852,22,18,1822
3853,3853,15,18,1518
3854,3854,22,31,2231
3855,3855,22,54,2254
3856,3856,22,39,2239
3857,3857,22,39,2239
3858,3858,22,39,2239
3859,3859,22,39,2239
3860,3860,15,18,1518
3861,3861,22,39,2239
3862,3862,22,39,2239
3863,3863,22,39,2239
3864,3864,22,19,1922
3865,3865,22,54,2254
3866,3866,22,31,2231
3867,3867,22,31,2231
3868,3868,18,27,1827
3869,3869,22,54,2254
3870,3870,18,15,1518
3871,3871,22,31,2231
3872,3872,22,31,2231
3873,3873,22,54,2254
3874,3874,22,54,2254
3875,3875,22,19,1922
3876,3876,18,15,1518
3877,3877,15,18,1518
3878,3878,15,18,1518
3879,3879,15,19,1519
3880,3880,22,31,2231
3881,3881,22,31,2231
3882,3882,22,54,2254
3883,3883,18,15,1518
3884,3884,22,31,2231
3885,3885,22,54,2254
3886,3886,22,54,2254
3887,3887,22,20,2022
3888,3888,22,31,2231
3889,3889,22,54,2254
3890,3890,22,31,2231
3891,3891,22,31,2231
3892,3892,22,31,2231
3893,3893,22,31,2231
3894,3894,18,15,1518
3895,3895,22,54,2254
3896,3896,22,39,2239
3897,3897,22,31,2231
3898,3898,22,54,2254
3899,3899,18,27,1827
3900,3900,18,15,1518
3901,3901,15,18,1518
3902,3902,22,54,2254
3903,3903,22,31,2231
3904,3904,22,31,2231
3905,3905,18,15,1518
3906,3906,22,31,2231
3907,3907,22,19,1922
3908,3908,22,18,1822
3909,3909,22,54,2254
3910,3910,22,19,1922
3911,3911,22,31,2231
3912,3912,22,39,2239
3913,3913,22,39,2239
3914,3914,18,15,1518
3915,3915,22,39,2239
3916,3916,18,15,1518
3917,3917,22,18,1822
3918,3918,22,39,2239
3919,3919,18,15,1518
3920,3920,22,19,1922
3921,3921,22,19,1922
3922,3922,22,31,2231
3923,3923,22,31,2231
3924,3924,18,15,1518
3925,3925,22,31,2231
3926,3926,22,31,2231
3927,3927,18,15,1518
3928,3928,22,54,2254
3929,3929,22,31,2231
3930,3930,18,27,1827
3931,3931,15,19,1519
3932,3932,22,31,2231
3933,3933,22,54,2254
3934,3934,22,54,2254
3935,3935,22,31,2231
3936,3936,22,39,2239
3937,3937,22,54,2254
3938,3938,19,15,1519
3939,3939,22,31,2231
3940,3940,18,22,1822
3941,3941,22,31,2231
3942,3942,18,27,1827
3943,3943,15,18,1518
3944,3944,15,18,1518
3945,3945,15,19,1519
3946,3946,22,39,2239
3947,3947,18,15,1518
3948,3948,18,15,1518
3949,3949,18,15,1518
3950,3950,22,31,2231
3951,3951,18,19,1819
3952,3952,22,54,2254
3953,3953,22,31,2231
3954,3954,22,31,2231
3955,3955,22,54,2254
3956,3956,15,19,1519
3957,3957,22,54,2254
3958,3958,18,27,1827
3959,3959,22,19,1922
3960,3960,22,54,2254
3961,3961,22,39,2239
3962,3962,22,31,2231
3963,3963,22,20,2022
3964,3964,22,54,2254
3965,3965,22,31,2231
3966,3966,22,31,2231
3967,3967,22,39,2239
3968,3968,22,31,2231
3969,3969,18,15,1518
3970,3970,22,54,2254
3971,3971,18,15,1518
3972,3972,15,19,1519
3973,3973,15,19,1519
3974,3974,22,31,2231
3975,3975,22,39,2239
3976,3976,22,31,2231
3977,3977,15,18,1518
3978,3978,15,18,1518
3979,3979,22,54,2254
3980,3980,22,19,1922
3981,3981,18,15,1518
3982,3982,22,19,1922
3983,3983,22,54,2254
3984,3984,18,15,1518
3985,3985,22,31,2231
3986,3986,22,31,2231
3987,3987,18,15,1518
3988,3988,22,31,2231
3989,3989,22,31,2231
3990,3990,22,15,1522
3991,3991,22,54,2254
3992,3992,18,19,1819
3993,3993,22,31,2231
3994,3994,15,27,1527
3995,3995,18,27,1827
3996,3996,22,19,1922
3997,3997,22,31,2231
3998,3998,18,27,1827
3999,3999,22,20,2022
4000,4000,22,31,2231
4001,4001,22,39,2239
4002,4002,15,19,1519
4003,4003,22,31,2231
4004,4004,18,19,1819
4005,4005,18,15,1518
4006,4006,22,31,2231
4007,4007,18,15,1518
4008,4008,22,31,2231
4009,4009,22,19,1922
4010,4010,22,19,1922
4011,4011,15,19,1519
4012,4012,22,54,2254
4013,4013,22,31,2231
4014,4014,22,54,2254
4015,4015,22,31,2231
4016,4016,22,18,1822
4017,4017,15,18,1518
4018,4018,22,31,2231
4019,4019,22,31,2231
4020,4020,22,31,2231
4021,4021,22,54,2254
4022,4022,18,27,1827
4023,4023,22,54,2254
4024,4024,22,31,2231
4025,4025,22,19,1922
4026,4026,15,18,1518
4027,4027,18,15,1518
4028,4028,22,19,1922
4029,4029,22,39,2239
4030,4030,22,31,2231
4031,4031,22,31,2231
4032,4032,18,15,1518
4033,4033,22,54,2254
4034,4034,22,15,1522
4035,4035,22,54,2254
4036,4036,22,54,2254
4037,4037,22,31,2231
4038,4038,18,15,1518
4039,4039,22,31,2231
4040,4040,22,54,2254
4041,4041,18,15,1518
4042,4042,18,15,1518
4043,4043,22,54,2254
4044,4044,22,39,2239
4045,4045,22,54,2254
4046,4046,15,19,1519
4047,4047,22,19,1922
4048,4048,18,15,1518
4049,4049,15,18,1518
4050,4050,22,31,2231
4051,4051,22,31,2231
4052,4052,15,27,1527
4053,4053,22,31,2231
4054,4054,15,18,1518
4055,4055,22,39,2239
4056,4056,22,31,2231
4057,4057,22,19,1922
4058,4058,22,39,2239
4059,4059,22,19,1922
4060,4060,18,15,1518
4061,4061,22,31,2231
4062,4062,18,15,1518
4063,4063,18,15,1518
4064,4064,22,54,2254
4065,4065,18,27,1827
4066,4066,18,19,1819
4067,4067,18,15,1518
4068,4068,22,31,2231
4069,4069,22,31,2231
4070,4070,15,27,1527
4071,4071,18,19,1819
4072,4072,18,15,1518
4073,4073,22,54,2254
4074,4074,22,19,1922
4075,4075,22,31,2231
4076,4076,18,27,1827
4077,4077,18,27,1827
4078,4078,22,54,2254
4079,4079,22,39,2239
4080,4080,22,39,2239
4081,4081,22,54,2254
4082,4082,18,15,1518
4083,4083,22,31,2231
4084,4084,22,19,1922
4085,4085,22,20,2022
4086,4086,22,54,2254
4087,4087,18,15,1518
4088,4088,22,15,1522
4089,4089,15,19,1519
4090,4090,15,18,1518
4091,4091,18,15,1518
4092,4092,22,54,2254
4093,4093,22,39,2239
4094,4094,18,15,1518
4095,4095,22,15,1522
4096,4096,18,19,1819
4097,4097,22,31,2231
4098,4098,22,54,2254
4099,4099,22,54,2254
4100,4100,18,15,1518
4101,4101,15,18,1518
4102,4102,22,15,1522
4103,4103,18,15,1518
4104,4104,22,39,2239
4105,4105,18,15,1518
4106,4106,22,19,1922
4107,4107,22,19,1922
4108,4108,22,31,2231
4109,4109,18,15,1518
4110,4110,22,31,2231
4111,4111,18,15,1518
4112,4112,18,15,1518
4113,4113,22,19,1922
4114,4114,18,15,1518
4115,4115,22,19,1922
4116,4116,22,31,2231
4117,4117,22,54,2254
4118,4118,22,31,2231
4119,4119,22,15,1522
4120,4120,22,54,2254
4121,4121,22,39,2239
4122,4122,18,15,1518
4123,4123,22,18,1822
4124,4124,22,39,2239
4125,4125,22,39,2239
4126,4126,22,39,2239
4127,4127,22,31,2231
4128,4128,22,31,2231
4129,4129,22,31,2231
4130,4130,18,15,1518
4131,4131,22,31,2231
4132,4132,18,15,1518
4133,4133,22,15,1522
4134,4134,22,19,1922
4135,4135,22,31,2231
4136,4136,22,54,2254
4137,4137,22,54,2254
4138,4138,22,31,2231
4139,4139,15,18,1518
4140,4140,18,15,1518
4141,4141,18,15,1518
4142,4142,18,15,1518
4143,4143,22,31,2231
4144,4144,22,19,1922
4145,4145,22,31,2231
4146,4146,22,31,2231
4147,4147,18,15,1518
4148,4148,22,54,2254
4149,4149,18,27,1827
4150,4150,22,19,1922
4151,4151,22,54,2254
4152,4152,18,15,1518
4153,4153,18,15,1518
4154,4154,22,39,2239
4155,4155,22,31,2231
4156,4156,22,39,2239
4157,4157,22,20,2022
4158,4158,22,54,2254
4159,4159,22,31,2231
4160,4160,22,31,2231
4161,4161,22,31,2231
4162,4162,19,15,1519
4163,4163,22,19,1922
4164,4164,18,15,1518
4165,4165,22,31,2231
4166,4166,18,15,1518
4167,4167,22,31,2231
4168,4168,22,54,2254
4169,4169,22,31,2231
4170,4170,22,54,2254
4171,4171,18,22,1822
4172,4172,18,27,1827
4173,4173,15,19,1519
4174,4174,18,15,1518
4175,4175,22,39,2239
4176,4176,22,19,1922
4177,4177,22,54,2254
4178,4178,22,31,2231
4179,4179,22,54,2254
4180,4180,15,19,1519
4181,4181,22,31,2231
4182,4182,22,31,2231
4183,4183,18,15,1518
4184,4184,22,54,2254
4185,4185,22,39,2239
4186,4186,18,19,1819
4187,4187,22,54,2254
4188,4188,22,54,2254
4189,4189,22,39,2239
4190,4190,18,22,1822
4191,4191,22,31,2231
4192,4192,22,31,2231
4193,4193,22,39,2239
4194,4194,22,31,2231
4195,4195,18,15,1518
4196,4196,18,15,1518
4197,4197,22,31,2231
4198,4198,15,18,1518
4199,4199,22,54,2254
4200,4200,22,31,2231
4201,4201,22,39,2239
4202,4202,22,54,2254
4203,4203,22,31,2231
4204,4204,22,31,2231
4205,4205,22,54,2254
4206,4206,22,39,2239
4207,4207,22,39,2239
4208,4208,22,54,2254
4209,4209,22,54,2254
4210,4210,15,19,1519
4211,4211,22,39,2239
4212,4212,22,19,1922
4213,4213,18,22,1822
4214,4214,22,31,2231
4215,4215,18,15,1518
4216,4216,15,19,1519
4217,4217,22,31,2231
4218,4218,22,31,2231
4219,4219,22,31,2231
4220,4220,15,19,1519
4221,4221,18,15,1518
4222,4222,15,18,1518
4223,4223,22,20,2022
4224,4224,22,31,2231
4225,4225,22,54,2254
4226,4226,15,19,1519
4227,4227,22,54,2254
4228,4228,18,15,1518
4229,4229,18,15,1518
4230,4230,18,15,1518
4231,4231,22,39,2239
4232,4232,22,39,2239
4233,4233,15,18,1518
4234,4234,15,19,1519
4235,4235,22,19,1922
4236,4236,22,19,1922
4237,4237,15,27,1527
4238,4238,18,27,1827
4239,4239,22,39,2239
4240,4240,22,31,2231
4241,4241,22,19,1922
4242,4242,18,27,1827
4243,4243,22,31,2231
4244,4244,22,31,2231
4245,4245,22,31,2231
4246,4246,22,19,1922
4247,4247,18,15,1518
4248,4248,15,18,1518
4249,4249,22,54,2254
4250,4250,22,31,2231
4251,4251,22,54,2254
4252,4252,22,39,2239
4253,4253,22,31,2231
4254,4254,15,19,1519
4255,4255,22,31,2231
4256,4256,22,54,2254
4257,4257,22,19,1922
4258,4258,22,31,2231
4259,4259,22,31,2231
4260,4260,18,15,1518
4261,4261,15,19,1519
4262,4262,22,54,2254
4263,4263,22,20,2022
4264,4264,18,19,1819
4265,4265,15,18,1518
4266,4266,22,54,2254
4267,4267,22,31,2231
4268,4268,22,19,1922
4269,4269,18,15,1518
4270,4270,22,54,2254
4271,4271,22,39,2239
4272,4272,22,19,1922
4273,4273,22,19,1922
4274,4274,18,15,1518
4275,4275,15,18,1518
4276,4276,22,54,2254
4277,4277,22,39,2239
4278,4278,22,31,2231
4279,4279,22,31,2231
4280,4280,22,39,2239
4281,4281,22,19,1922
4282,4282,22,20,2022
4283,4283,22,31,2231
4284,4284,22,31,2231
4285,4285,22,19,1922
4286,4286,22,15,1522
4287,4287,18,15,1518
4288,4288,22,31,2231
4289,4289,22,54,2254
4290,4290,22,39,2239
4291,4291,18,15,1518
4292,4292,18,27,1827
4293,4293,22,19,1922
4294,4294,22,31,2231
4295,4295,22,39,2239
4296,4296,18,15,1518
4297,4297,15,19,1519
4298,4298,22,54,2254
4299,4299,18,19,1819
4300,4300,22,31,2231
4301,4301,22,19,1922
4302,4302,22,31,2231
4303,4303,22,54,2254
4304,4304,18,19,1819
4305,4305,22,19,1922
4306,4306,22,31,2231
4307,4307,18,15,1518
4308,4308,22,19,1922
4309,4309,18,15,1518
4310,4310,22,31,2231
4311,4311,22,19,1922
4312,4312,18,27,1827
4313,4313,18,15,1518
4314,4314,18,27,1827
4315,4315,22,19,1922
4316,4316,22,15,1522
4317,4317,18,15,1518
4318,4318,18,15,1518
4319,4319,22,19,1922
4320,4320,22,54,2254
4321,4321,22,19,1922
4322,4322,22,31,2231
4323,4323,22,31,2231
4324,4324,22,54,2254
4325,4325,22,54,2254
4326,4326,22,31,2231
4327,4327,22,31,2231
4328,4328,22,31,2231
4329,4329,22,39,2239
4330,4330,22,31,2231
4331,4331,22,19,1922
4332,4332,22,31,2231
4333,4333,22,31,2231
4334,4334,22,31,2231
4335,4335,18,15,1518
4336,4336,22,19,1922
4337,4337,22,54,2254
4338,4338,22,19,1922
4339,4339,22,31,2231
4340,4340,22,54,2254
4341,4341,22,18,1822
4342,4342,22,31,2231
4343,4343,22,39,2239
4344,4344,22,19,1922
4345,4345,15,18,1518
4346,4346,22,18,1822
4347,4347,22,54,2254
4348,4348,22,31,2231
4349,4349,22,54,2254
4350,4350,22,31,2231
4351,4351,22,54,2254
4352,4352,22,19,1922
4353,4353,15,18,1518
4354,4354,22,19,1922
4355,4355,22,20,2022
4356,4356,22,20,2022
4357,4357,22,31,2231
4358,4358,22,31,2231
4359,4359,22,31,2231
4360,4360,22,31,2231
4361,4361,19,15,1519
4362,4362,18,15,1518
4363,4363,22,39,2239
4364,4364,22,39,2239
4365,4365,22,54,2254
4366,4366,22,19,1922
4367,4367,15,19,1519
4368,4368,22,20,2022
4369,4369,22,31,2231
4370,4370,22,19,1922
4371,4371,22,31,2231
4372,4372,22,31,2231
4373,4373,15,24,1524
4374,4374,18,15,1518
4375,4375,22,39,2239
4376,4376,22,31,2231
4377,4377,22,31,2231
4378,4378,22,31,2231
4379,4379,22,31,2231
4380,4380,22,19,1922
4381,4381,22,31,2231
4382,4382,18,15,1518
4383,4383,22,31,2231
4384,4384,22,54,2254
4385,4385,22,54,2254
4386,4386,22,54,2254
4387,4387,22,19,1922
4388,4388,18,15,1518
4389,4389,22,31,2231
4390,4390,22,54,2254
4391,4391,22,39,2239
4392,4392,22,31,2231
4393,4393,22,54,2254
4394,4394,18,15,1518
4395,4395,18,15,1518
4396,4396,22,31,2231
4397,4397,22,15,1522
4398,4398,22,39,2239
4399,4399,18,15,1518
4400,4400,22,19,1922
4401,4401,22,54,2254
4402,4402,22,20,2022
4403,4403,18,15,1518
4404,4404,22,31,2231
4405,4405,22,39,2239
4406,4406,15,18,1518
4407,4407,22,31,2231
4408,4408,18,19,1819
4409,4409,15,18,1518
4410,4410,22,39,2239
4411,4411,22,31,2231
4412,4412,22,31,2231
4413,4413,18,15,1518
4414,4414,22,31,2231
4415,4415,22,19,1922
4416,4416,18,15,1518
4417,4417,22,31,2231
4418,4418,18,15,1518
4419,4419,15,18,1518
4420,4420,22,31,2231
4421,4421,22,31,2231
4422,4422,22,19,1922
4423,4423,22,20,2022
4424,4424,22,54,2254
4425,4425,22,31,2231
4426,4426,22,54,2254
4427,4427,22,31,2231
4428,4428,18,15,1518
4429,4429,18,27,1827
4430,4430,18,27,1827
4431,4431,22,54,2254
4432,4432,22,31,2231
4433,4433,22,54,2254
4434,4434,15,19,1519
4435,4435,22,31,2231
4436,4436,18,15,1518
4437,4437,22,54,2254
4438,4438,18,15,1518
4439,4439,22,31,2231
4440,4440,15,19,1519
4441,4441,22,19,1922
4442,4442,22,20,2022
4443,4443,22,20,2022
4444,4444,22,54,2254
4445,4445,22,19,1922
4446,4446,15,18,1518
